m,score_pattern,success_mask,p,auc,score_utility_corr,classification,high_n_gain,max_curve,min_curve,f1,f2,f4,f8,f16,f32,f64
7,two_tier,29,0.5714285714285714,0.2916666666666667,-0.4166666666666667,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,30,0.5714285714285714,0.2916666666666667,-0.4166666666666667,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,31,0.7142857142857143,0.1,-0.7302967433402215,harms,-0.3809523809523807,0.7142857142857142,0.3333333333333335,0.7142857142857142,0.5510204081632653,0.40441482715535193,0.34091220147928786,0.33341949219689393,0.33333334446835794,0.3333333333333335
7,two_tier,32,0.14285714285714285,0.8333333333333334,0.47140452079103173,helps,0.19047619047619035,0.3333333333333332,0.14285714285714285,0.14285714285714285,0.22448979591836737,0.29779258642232403,0.3295438992603561,0.333290253901553,0.333333327765821,0.3333333333333332
7,two_tier,33,0.2857142857142857,0.55,0.09128709291752767,saturates_or_small,0.04761904761904756,0.33333333333333326,0.2857142857142857,0.2857142857142857,0.30612244897959184,0.324448146605581,0.332385974815089,0.33332256347538824,0.3333333319414552,0.33333333333333326
7,two_tier,34,0.2857142857142857,0.55,0.09128709291752767,saturates_or_small,0.04761904761904756,0.33333333333333326,0.2857142857142857,0.2857142857142857,0.30612244897959184,0.324448146605581,0.332385974815089,0.33332256347538824,0.3333333319414552,0.33333333333333326
7,two_tier,35,0.42857142857142855,0.4166666666666667,-0.1666666666666667,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,36,0.2857142857142857,0.55,0.09128709291752767,saturates_or_small,0.04761904761904756,0.33333333333333326,0.2857142857142857,0.2857142857142857,0.30612244897959184,0.324448146605581,0.332385974815089,0.33332256347538824,0.3333333319414552,0.33333333333333326
7,two_tier,37,0.42857142857142855,0.4166666666666667,-0.1666666666666667,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,38,0.42857142857142855,0.4166666666666667,-0.1666666666666667,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,39,0.5714285714285714,0.2916666666666667,-0.4166666666666667,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,40,0.2857142857142857,0.55,0.09128709291752767,saturates_or_small,0.04761904761904756,0.33333333333333326,0.2857142857142857,0.2857142857142857,0.30612244897959184,0.324448146605581,0.332385974815089,0.33332256347538824,0.3333333319414552,0.33333333333333326
7,two_tier,41,0.42857142857142855,0.4166666666666667,-0.1666666666666667,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,42,0.42857142857142855,0.4166666666666667,-0.1666666666666667,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,43,0.5714285714285714,0.2916666666666667,-0.4166666666666667,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,44,0.42857142857142855,0.4166666666666667,-0.1666666666666667,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,45,0.5714285714285714,0.2916666666666667,-0.4166666666666667,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,46,0.5714285714285714,0.2916666666666667,-0.4166666666666667,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,47,0.7142857142857143,0.1,-0.7302967433402215,harms,-0.3809523809523807,0.7142857142857142,0.3333333333333335,0.7142857142857142,0.5510204081632653,0.40441482715535193,0.34091220147928786,0.33341949219689393,0.33333334446835794,0.3333333333333335
7,two_tier,48,0.2857142857142857,0.9,0.7302967433402215,helps,0.3809523809523807,0.6666666666666664,0.2857142857142857,0.2857142857142857,0.44897959183673475,0.5955851728446481,0.6590877985207122,0.666580507803106,0.666666655531642,0.6666666666666664
7,two_tier,49,0.42857142857142855,0.7083333333333334,0.41666666666666674,helps,0.23809523809523797,0.6666666666666665,0.42857142857142855,0.42857142857142855,0.5306122448979592,0.6222407330279051,0.6619298740754451,0.6666128173769412,0.6666666597072762,0.6666666666666665
7,two_tier,50,0.42857142857142855,0.7083333333333334,0.41666666666666674,helps,0.23809523809523797,0.6666666666666665,0.42857142857142855,0.42857142857142855,0.5306122448979592,0.6222407330279051,0.6619298740754451,0.6666128173769412,0.6666666597072762,0.6666666666666665
7,two_tier,51,0.5714285714285714,0.5833333333333334,0.16666666666666663,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
7,two_tier,52,0.42857142857142855,0.7083333333333334,0.41666666666666674,helps,0.23809523809523797,0.6666666666666665,0.42857142857142855,0.42857142857142855,0.5306122448979592,0.6222407330279051,0.6619298740754451,0.6666128173769412,0.6666666597072762,0.6666666666666665
7,two_tier,53,0.5714285714285714,0.5833333333333334,0.16666666666666663,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
7,two_tier,54,0.5714285714285714,0.5833333333333334,0.16666666666666663,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
7,two_tier,55,0.7142857142857143,0.45,-0.09128709291752767,saturates_or_small,-0.04761904761904756,0.7142857142857142,0.6666666666666666,0.7142857142857142,0.6938775510204083,0.6755518533944189,0.667614025184911,0.6666774365246116,0.6666666680585447,0.6666666666666666
7,two_tier,56,0.42857142857142855,0.7083333333333334,0.41666666666666674,helps,0.23809523809523797,0.6666666666666665,0.42857142857142855,0.42857142857142855,0.5306122448979592,0.6222407330279051,0.6619298740754451,0.6666128173769412,0.6666666597072762,0.6666666666666665
7,two_tier,57,0.5714285714285714,0.5833333333333334,0.1666666666666667,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
7,two_tier,58,0.5714285714285714,0.5833333333333334,0.1666666666666667,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
7,two_tier,59,0.7142857142857143,0.45,-0.09128709291752767,saturates_or_small,-0.04761904761904756,0.7142857142857142,0.6666666666666666,0.7142857142857142,0.6938775510204083,0.6755518533944189,0.667614025184911,0.6666774365246116,0.6666666680585447,0.6666666666666666
7,two_tier,60,0.5714285714285714,0.5833333333333334,0.1666666666666667,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
7,two_tier,61,0.7142857142857143,0.45,-0.09128709291752767,saturates_or_small,-0.04761904761904756,0.7142857142857142,0.6666666666666666,0.7142857142857142,0.6938775510204083,0.6755518533944189,0.667614025184911,0.6666774365246116,0.6666666680585447,0.6666666666666666
7,two_tier,62,0.7142857142857143,0.45,-0.09128709291752767,saturates_or_small,-0.04761904761904756,0.7142857142857142,0.6666666666666666,0.7142857142857142,0.6938775510204083,0.6755518533944189,0.667614025184911,0.6666774365246116,0.6666666680585447,0.6666666666666666
7,two_tier,63,0.8571428571428571,0.16666666666666666,-0.4714045207910318,harms,-0.19047619047619035,0.8571428571428571,0.6666666666666667,0.8571428571428571,0.7755102040816326,0.7022074135776759,0.6704561007396439,0.6667097460984469,0.666666672234179,0.6666666666666667
7,two_tier,64,0.14285714285714285,0.8333333333333334,0.4714045207910318,helps,0.19047619047619035,0.3333333333333332,0.14285714285714285,0.14285714285714285,0.22448979591836737,0.29779258642232403,0.3295438992603561,0.333290253901553,0.333333327765821,0.3333333333333332
7,two_tier,65,0.2857142857142857,0.55,0.09128709291752767,saturates_or_small,0.04761904761904756,0.33333333333333326,0.2857142857142857,0.2857142857142857,0.30612244897959184,0.324448146605581,0.332385974815089,0.33332256347538824,0.3333333319414552,0.33333333333333326
7,two_tier,66,0.2857142857142857,0.55,0.09128709291752767,saturates_or_small,0.04761904761904756,0.33333333333333326,0.2857142857142857,0.2857142857142857,0.30612244897959184,0.324448146605581,0.332385974815089,0.33332256347538824,0.3333333319414552,0.33333333333333326
7,two_tier,67,0.42857142857142855,0.4166666666666667,-0.16666666666666666,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,68,0.2857142857142857,0.55,0.09128709291752767,saturates_or_small,0.04761904761904756,0.33333333333333326,0.2857142857142857,0.2857142857142857,0.30612244897959184,0.324448146605581,0.332385974815089,0.33332256347538824,0.3333333319414552,0.33333333333333326
7,two_tier,69,0.42857142857142855,0.4166666666666667,-0.16666666666666666,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,70,0.42857142857142855,0.4166666666666667,-0.16666666666666666,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,71,0.5714285714285714,0.2916666666666667,-0.41666666666666663,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,72,0.2857142857142857,0.55,0.09128709291752767,saturates_or_small,0.04761904761904756,0.33333333333333326,0.2857142857142857,0.2857142857142857,0.30612244897959184,0.324448146605581,0.332385974815089,0.33332256347538824,0.3333333319414552,0.33333333333333326
7,two_tier,73,0.42857142857142855,0.4166666666666667,-0.16666666666666666,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,74,0.42857142857142855,0.4166666666666667,-0.16666666666666666,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,75,0.5714285714285714,0.2916666666666667,-0.41666666666666663,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,76,0.42857142857142855,0.4166666666666667,-0.16666666666666666,harms,-0.09523809523809518,0.42857142857142855,0.33333333333333337,0.42857142857142855,0.3877551020408163,0.35110370678883795,0.33522805036982195,0.33335487304922345,0.3333333361170895,0.33333333333333337
7,two_tier,77,0.5714285714285714,0.2916666666666667,-0.41666666666666663,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,78,0.5714285714285714,0.2916666666666667,-0.41666666666666663,harms,-0.23809523809523797,0.5714285714285714,0.3333333333333334,0.5714285714285714,0.46938775510204084,0.37775926697209494,0.33807012592455493,0.3333871826230587,0.3333333402927237,0.3333333333333334
7,two_tier,79,0.7142857142857143,0.1,-0.7302967433402215,harms,-0.3809523809523807,0.7142857142857142,0.3333333333333335,0.7142857142857142,0.5510204081632653,0.40441482715535193,0.34091220147928786,0.33341949219689393,0.33333334446835794,0.3333333333333335
7,two_tier,80,0.2857142857142857,0.9,0.7302967433402215,helps,0.3809523809523807,0.6666666666666664,0.2857142857142857,0.2857142857142857,0.44897959183673475,0.5955851728446481,0.6590877985207122,0.666580507803106,0.666666655531642,0.6666666666666664
7,two_tier,81,0.42857142857142855,0.7083333333333334,0.41666666666666674,helps,0.23809523809523797,0.6666666666666665,0.42857142857142855,0.42857142857142855,0.5306122448979592,0.6222407330279051,0.6619298740754451,0.6666128173769412,0.6666666597072762,0.6666666666666665
7,two_tier,82,0.42857142857142855,0.7083333333333334,0.41666666666666674,helps,0.23809523809523797,0.6666666666666665,0.42857142857142855,0.42857142857142855,0.5306122448979592,0.6222407330279051,0.6619298740754451,0.6666128173769412,0.6666666597072762,0.6666666666666665
7,two_tier,83,0.5714285714285714,0.5833333333333334,0.16666666666666663,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
7,two_tier,84,0.42857142857142855,0.7083333333333334,0.41666666666666674,helps,0.23809523809523797,0.6666666666666665,0.42857142857142855,0.42857142857142855,0.5306122448979592,0.6222407330279051,0.6619298740754451,0.6666128173769412,0.6666666597072762,0.6666666666666665
7,two_tier,85,0.5714285714285714,0.5833333333333334,0.16666666666666663,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
7,two_tier,86,0.5714285714285714,0.5833333333333334,0.16666666666666663,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
7,two_tier,87,0.7142857142857143,0.45,-0.09128709291752767,saturates_or_small,-0.04761904761904756,0.7142857142857142,0.6666666666666666,0.7142857142857142,0.6938775510204083,0.6755518533944189,0.667614025184911,0.6666774365246116,0.6666666680585447,0.6666666666666666
7,two_tier,88,0.42857142857142855,0.7083333333333334,0.41666666666666674,helps,0.23809523809523797,0.6666666666666665,0.42857142857142855,0.42857142857142855,0.5306122448979592,0.6222407330279051,0.6619298740754451,0.6666128173769412,0.6666666597072762,0.6666666666666665
7,two_tier,89,0.5714285714285714,0.5833333333333334,0.16666666666666669,helps,0.09523809523809512,0.6666666666666665,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.648896293211162,0.664771949630178,0.6666451269507765,0.6666666638829104,0.6666666666666665
